Name: Ntoskrnl.exe

Description: Windows NT Executive


Ordinal	Exported
Value:	Name:
927		ZwUnloadKey
928		ZwUnmapViewOfSection
929		ZwWaitForMultipleObjects
930		ZwWaitForSingleObject
931		ZwWriteFile
932		ZwYieldExecution
933		_abnormal_termination
934		_alldiv
935		_allmul
936		_allrem
937		_allshl
938		_allshr
939		_aulldiv
940		_aullrem
941		_aullshr
942		_except_handler2
943		_global_unwind2
944		_itoa
945		_local_unwind2
946		_purecall
947		_snprintf
948		_snwprintf
949		_stricmp
950		_strlwr
951		_strnicmp
952		_strnset
953		_strrev
954		_strset
955		_strupr
956		_vsnprintf
957		_wcsicmp
958		_wcslwr
959		_wcsnicmp
960		_wcsnset
961		_wcsrev
962		_wcsupr
963		atoi
964		atol
965		isdigit
966		islower
967		isprint
968		isspace
969		isupper
970		isxdigit
971		mbstowcs
972		mbtowc
973		memchr
974		memcpy
975		memmove
976		memset
977		qsort
978		rand
979		sprintf
980		srand
981		strcat
982		strchr
983		strcmp
984		strcpy
985		strlen
986		strncat
987		strncmp
988		strncpy
989		strrchr
990		strspn
991		strstr
992		swprintf
993		tolower
994		toupper
995		towlower
996		towupper
997		vsprintf
998		wcscat
999		wcschr
1000		wcscmp
1001		wcscpy
1002		wcscspn
1003		wcslen
1004		wcsncat
1005		wcsncmp
1006		wcsncpy
1007		wcsrchr
1008		wcsspn
1009		wcsstr
1010		wcstombs
1011		wctomb


Import Name: hal.dll

Hint		Exported
Value:	Name:
003E		KdPortSave
0046		KeRaiseIrqlToDpcLevel
0001		ExReleaseFastMutex
0000		ExAcquireFastMutex
0002		ExTryToAcquireFastMutex
0022		HalRequestSoftwareInterrupt
0023		HalReturnToFirmware
000E		HalDisplayString
001E		HalQueryRealTimeClock
0029		HalSetRealTimeClock
002A		HalSetTimeIncrement
0042		KeGetCurrentIrql
0044		KeQueryPerformanceCounter
0016		HalGetEnvironmentVariable
0027		HalSetEnvironmentVariable
004C		KfRaiseIrql
0019		HalInitSystem
0020		HalReportResourceUsage
0005		HalAllProcessorsStarted
0006		HalAllocateAdapterChannel
0017		HalGetInterruptVector
002F		HalTranslateBusAddress
0004		HalAdjustResourceList
0030		IoAssignDriveLetters
0035		IoReadPartitionTable
0007		HalAllocateCommonBuffer
003A		KdPortInitialize
0039		KdPortGetByte
003C		KdPortPutByte
003B		KdPortPollByte
004B		KfLowerIrql
003D		KdPortRestore
0052		READ_PORT_ULONG
0053		READ_PORT_USHORT
0051		READ_PORT_UCHAR
0058		WRITE_PORT_ULONG
0059		WRITE_PORT_USHORT
0057		WRITE_PORT_UCHAR
001A		HalInitializeProcessor
001C		HalProcessorIdle
000C		HalClearSoftwareInterrupt
0047		KeRaiseIrqlToSynchLevel
0018		HalHandleNMI
000A		HalBeginSystemInterrupt
0010		HalEndSystemInterrupt
000F		HalEnableSystemInterrupt
000D		HalDisableSystemInterrupt
002E		HalSystemVectorDispatchEntry
0045		KeRaiseIrql
0043		KeLowerIrql
0028		HalSetProfileInterval
002C		HalStartProfileInterrupt
002D		HalStopProfileInterrupt
001D		HalQueryDisplayParameters
004D		KfReleaseSpinLock
004A		KfAcquireSpinLock
0041		KeFlushWriteBuffer
0049		KeStallExecutionProcessor

These exported and imported functions might only correspond to Windows NT 4.0
